"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.media-link","Answer.TranscriptionTexts","Approve","Reject"
"3JYPJ2TAYH76MDNUXQY2CHDG357PFR","3OYYRRZZOLP3F6TGUSCWNRGVLMOI3U","Transcribe a short audio clip (<1min)","Transcribe a short audio clip of cooking task narrations from one speaker, e.g. ""pickup pan"" or ""chop onion.""  Most are around 30s long.","transcribe, audio","$0.05","Wed Jul 19 06:54:34 PDT 2017","2","BatchId:2876340;OriginalHitTemplateId:920937308;","900","345600","Thu Jul 27 03:47:57 PDT 2017","","","3COPXFW7XBBKPJD2O3U0HE07K3BPK7","A2TGITLW5CHTG0","Submitted","Thu Jul 20 09:03:13 PDT 2017","Thu Jul 20 09:07:41 PDT 2017","Mon Jul 24 09:07:41 PDT 2017","","","","268","100% (2/2)","100% (2/2)","100% (2/2)","http://bristolengineeringsurvey.esy.es/audio/P09_07_00.wav","""take shaker""
""open shaker""
""open cabinet""
""take protein"" 
""take creatine""
""open protein""
""add creatine to the shaker ""
""add protein to the shaker""
""close protein""
""close cabinet""
""open creatine""
""add creatine to the shaker""
""close creatine"""
"3JYPJ2TAYH76MDNUXQY2CHDG357PFR","3OYYRRZZOLP3F6TGUSCWNRGVLMOI3U","Transcribe a short audio clip (<1min)","Transcribe a short audio clip of cooking task narrations from one speaker, e.g. ""pickup pan"" or ""chop onion.""  Most are around 30s long.","transcribe, audio","$0.05","Wed Jul 19 06:54:34 PDT 2017","2","BatchId:2876340;OriginalHitTemplateId:920937308;","900","345600","Thu Jul 27 03:47:57 PDT 2017","","","3XUHV3NRVKXPUJUBY3IP6GFY02VH5T","A3ILNQRF0LKTAB","Rejected","Wed Jul 19 07:42:14 PDT 2017","Wed Jul 19 07:42:23 PDT 2017","Sun Jul 23 07:42:23 PDT 2017","","Thu Jul 20 03:47:57 PDT 2017","didn't read instructions","9","25% (1/4)","25% (1/4)","25% (1/4)","http://bristolengineeringsurvey.esy.es/audio/P09_07_00.wav","Take shaker. Open shaker. Open cabinet. Take protein. Take creatine. Open protein. Add creatine to the shaker. Add protein to the shaker. Close protein. Close cabinet. Open creatine. Add creatine to the shaker. Close creatine."
"3LEG2HW4UEMAU6MOVSNQG45NSVFF2U","3OYYRRZZOLP3F6TGUSCWNRGVLMOI3U","Transcribe a short audio clip (<1min)","Transcribe a short audio clip of cooking task narrations from one speaker, e.g. ""pickup pan"" or ""chop onion.""  Most are around 30s long.","transcribe, audio","$0.05","Wed Jul 19 06:54:34 PDT 2017","1","BatchId:2876340;OriginalHitTemplateId:920937308;","900","345600","Wed Jul 26 06:54:34 PDT 2017","","","3ZAZR5XV01HWKP3KJZB4KTPDO9EZCP","A1YHXHNMGBFQ4S","Approved","Wed Jul 19 10:30:35 PDT 2017","Wed Jul 19 10:32:48 PDT 2017","Sun Jul 23 10:32:48 PDT 2017","Thu Jul 20 03:48:43 PDT 2017","","","133","100% (40/40)","100% (40/40)","100% (37/37)","http://bristolengineeringsurvey.esy.es/audio/P03_19_09.wav","put plategrab glasswash glassput glassgrab tongswash tongsput tongsgrab lidwash lidput lidgrab lunch boxwash lunch box"
"3B9J25CZ24CWWTJCY5CVZGXOTCMCSJ","3OYYRRZZOLP3F6TGUSCWNRGVLMOI3U","Transcribe a short audio clip (<1min)","Transcribe a short audio clip of cooking task narrations from one speaker, e.g. ""pickup pan"" or ""chop onion.""  Most are around 30s long.","transcribe, audio","$0.05","Wed Jul 19 06:54:34 PDT 2017","1","BatchId:2876340;OriginalHitTemplateId:920937308;","900","345600","Wed Jul 26 06:54:34 PDT 2017","","","3OLQQLKKNSOLH8IUX4EDMN1QQNCJEF","AVENPB5E7LMVV","Approved","Wed Jul 19 09:29:42 PDT 2017","Wed Jul 19 09:35:19 PDT 2017","Sun Jul 23 09:35:19 PDT 2017","Thu Jul 20 03:48:43 PDT 2017","","","337","100% (4/4)","100% (4/4)","100% (4/4)","http://bristolengineeringsurvey.esy.es/audio/P02_02_01.wav","put gloves on both hands
pick up sponge
open the tap
move things
put liquid
pick up knife
wash knife
pick up knife 
wash knife
pick up spoon
wash spoon
pick up spoon
wash spoon
open tap
rinse spoon
put spoon down
rinse spoon
put spoon down
rinse knife
put knife down
rinse knife
put knife down
close tap
pick up mug
wash mug
open tap
rinse mug"
"3FHTJGYT8MZC0DJP8A4KU2DS4K7PGQ","3OYYRRZZOLP3F6TGUSCWNRGVLMOI3U","Transcribe a short audio clip (<1min)","Transcribe a short audio clip of cooking task narrations from one speaker, e.g. ""pickup pan"" or ""chop onion.""  Most are around 30s long.","transcribe, audio","$0.05","Wed Jul 19 06:54:34 PDT 2017","3","BatchId:2876340;OriginalHitTemplateId:920937308;","900","345600","Fri Jul 28 03:26:53 PDT 2017","","","358010RM5ES3E3959YIOD0XR2DQVXC","A1YHXHNMGBFQ4S","Submitted","Fri Jul 21 10:08:37 PDT 2017","Fri Jul 21 10:10:37 PDT 2017","Tue Jul 25 10:10:37 PDT 2017","","","","120","100% (40/40)","100% (40/40)","100% (37/37)","http://bristolengineeringsurvey.esy.es/audio/P03_03_01.wav","press buttonstart washing machinepick up clothesput clothes on hangerpickup bagpickup plateplace plate"
"3FHTJGYT8MZC0DJP8A4KU2DS4K7PGQ","3OYYRRZZOLP3F6TGUSCWNRGVLMOI3U","Transcribe a short audio clip (<1min)","Transcribe a short audio clip of cooking task narrations from one speaker, e.g. ""pickup pan"" or ""chop onion.""  Most are around 30s long.","transcribe, audio","$0.05","Wed Jul 19 06:54:34 PDT 2017","3","BatchId:2876340;OriginalHitTemplateId:920937308;","900","345600","Fri Jul 28 03:26:53 PDT 2017","","","3TXWC2NHNZPXLFA3CN75MAR2WJR9SE","A726VAH3Z12JD","Rejected","Thu Jul 20 04:16:19 PDT 2017","Thu Jul 20 04:18:20 PDT 2017","Mon Jul 24 04:18:20 PDT 2017","","Fri Jul 21 03:26:53 PDT 2017","didn't read instructions","121","0% (0/2)","0% (0/2)","0% (0/2)","http://bristolengineeringsurvey.esy.es/audio/P03_03_01.wav","press button start washing machine pick up clothes put clothes on hanger pick up bag pick up clean place"
"3FHTJGYT8MZC0DJP8A4KU2DS4K7PGQ","3OYYRRZZOLP3F6TGUSCWNRGVLMOI3U","Transcribe a short audio clip (<1min)","Transcribe a short audio clip of cooking task narrations from one speaker, e.g. ""pickup pan"" or ""chop onion.""  Most are around 30s long.","transcribe, audio","$0.05","Wed Jul 19 06:54:34 PDT 2017","3","BatchId:2876340;OriginalHitTemplateId:920937308;","900","345600","Fri Jul 28 03:26:53 PDT 2017","","","3WAKVUDHUWF9M9EEMV4LNFIKLGZU7T","A21G6J2UK3CGGX","Rejected","Wed Jul 19 08:23:46 PDT 2017","Wed Jul 19 08:27:20 PDT 2017","Sun Jul 23 08:27:20 PDT 2017","","Thu Jul 20 03:47:57 PDT 2017","didn't read instructions","214","0% (0/3)","0% (0/3)","0% (0/3)","http://bristolengineeringsurvey.esy.es/audio/P03_03_01.wav","Press button. Start washing machine. Pick up clothes. Put clothes on hanger. Pick up bag. Pick up plate. Place plate."
"374UMBUHN4OXBTWRN5HL9LTAVV0CT8","3OYYRRZZOLP3F6TGUSCWNRGVLMOI3U","Transcribe a short audio clip (<1min)","Transcribe a short audio clip of cooking task narrations from one speaker, e.g. ""pickup pan"" or ""chop onion.""  Most are around 30s long.","transcribe, audio","$0.05","Wed Jul 19 06:54:34 PDT 2017","1","BatchId:2876340;OriginalHitTemplateId:920937308;","900","345600","Wed Jul 26 06:54:34 PDT 2017","","","3RXPCZQMQPAC65YHDAYVIQQG9MUG1S","A1YHXHNMGBFQ4S","Approved","Wed Jul 19 10:32:49 PDT 2017","Wed Jul 19 10:36:23 PDT 2017","Sun Jul 23 10:36:23 PDT 2017","Thu Jul 20 03:48:43 PDT 2017","","","214","100% (40/40)","100% (40/40)","100% (37/37)","http://bristolengineeringsurvey.esy.es/audio/P11_20_02.wav","throw away packagingadjust fish cakesopen fish cake packetsturn off oven time set oven timeropen fish cake packagingpour fish cakes onto foilthrow away packagingadjust fish cakespick up oven glovesopen ovenput tray into oven"
"3EN4YVUOUBRR0OBH27Z4LSRBYBXJXC","3OYYRRZZOLP3F6TGUSCWNRGVLMOI3U","Transcribe a short audio clip (<1min)","Transcribe a short audio clip of cooking task narrations from one speaker, e.g. ""pickup pan"" or ""chop onion.""  Most are around 30s long.","transcribe, audio","$0.05","Wed Jul 19 06:54:34 PDT 2017","2","BatchId:2876340;OriginalHitTemplateId:920937308;","900","345600","Thu Jul 27 03:48:41 PDT 2017","","","3DYGAII7PL760MBX18EXD0CGJ9XQPU","A2DJ7DT6RAFYGV","Submitted","Thu Jul 20 08:54:27 PDT 2017","Thu Jul 20 08:55:14 PDT 2017","Mon Jul 24 08:55:14 PDT 2017","","","","47","0% (0/1)","0% (0/1)","0% (0/1)","http://bristolengineeringsurvey.esy.es/audio/P02_05_00.wav","Pick up water filter 
Pick up glass 
Fill glass 
Drink from glass
Close cupboard"
"3EN4YVUOUBRR0OBH27Z4LSRBYBXJXC","3OYYRRZZOLP3F6TGUSCWNRGVLMOI3U","Transcribe a short audio clip (<1min)","Transcribe a short audio clip of cooking task narrations from one speaker, e.g. ""pickup pan"" or ""chop onion.""  Most are around 30s long.","transcribe, audio","$0.05","Wed Jul 19 06:54:34 PDT 2017","2","BatchId:2876340;OriginalHitTemplateId:920937308;","900","345600","Thu Jul 27 03:48:41 PDT 2017","","","3EJPLAJKEMF748UJ98Y1YTX3SNX6ZY","A2LJ9Y9QYRIB5U","Rejected","Wed Jul 19 08:32:47 PDT 2017","Wed Jul 19 08:33:47 PDT 2017","Sun Jul 23 08:33:47 PDT 2017","","Thu Jul 20 03:48:41 PDT 2017","didn't read instructions","60","0% (0/4)","0% (0/4)","0% (0/4)","http://bristolengineeringsurvey.esy.es/audio/P02_05_00.wav","pickup water filter, pickup glass, fill glass, drink from glass, close covered"
